postcode,state,latitude,longitude,name
2580,NSW,-34.815321,149.787114,GUNDARY
2580,NSW,-34.156028,149.86564,JERRONG
2580,NSW,-34.663354,149.661163,KINGSDALE
2580,NSW,-35.012657,149.714504,LAKE BATHURST
2580,NSW,-34.222442,149.643913,LEIGHWOOD
2580,NSW,-35.204371,149.791055,MAYFIELD
2580,NSW,-34.446464,149.56561,MCALISTER
2580,NSW,-34.539675,149.741673,MIDDLE ARM
2580,NSW,-35.166753,149.59895,MOUNT FAIRY
2580,NSW,-34.447921,149.718712,MOUNT RAE
2580,NSW,-34.688445,149.593517,MUMMEL
2580,NSW,-34.761895,149.521444,PARKESBOURNE
2580,NSW,-34.929309,149.743155,QUIALIGO
2580,NSW,-34.502905,149.6075,ROSLYN
2580,NSW,-34.770431,149.671221,RUN-O-WATERS
2580,NSW,-35.084503,149.628735,TARAGO
2580,NSW,-34.405567,149.818683,TARALGA
2580,NSW,-34.603183,149.806454,TARLO
2580,NSW,-34.822261,149.680847,TIRRANNAVILLE
2580,NSW,-34.685308,149.859942,TOWRANG
2580,NSW,-34.60171,149.628076,WAYO
2580,NSW,-34.20003,149.904829,WIARBOROUGH
2580,NSW,-35.025089,149.872388,WINDELLAMA
2580,NSW,-34.329634,150.022747,WOMBEYAN CAVES
2580,NSW,-34.570439,149.63111,WOODHOUSELEE
2580,NSW,-34.409882,149.707523,WOWAGIN
2580,NSW,-34.241606,149.773798,YALBRAITH
2580,NSW,-34.762728,149.623035,YARRA
2581,NSW,-34.917864,149.24271,BELLMOUNT FOREST
2581,NSW,-34.522272,149.110484,BEVENDALE
2581,NSW,-34.620292,149.236458,BIALA
2581,NSW,-34.653222,149.034306,BLAKNEY CREEK
2581,NSW,-34.800796,149.468173,BREADALBANE
2581,NSW,-34.700258,149.094844,BROADWAY
2581,NSW,-34.91729,149.424332,COLLECTOR
2581,NSW,-34.782812,149.405192,CULLERIN
2581,NSW,-34.72191,149.181024,DALTON
2581,NSW,-34.782264,149.266364,GUNNING
2581,NSW,-34.666343,149.418755,GURRUNDAH
2581,NSW,-34.84439,149.139454,LADE VALE
2581,NSW,-35.170348,149.453858,LAKE GEORGE
2581,NSW,-34.872871,149.365686,LERIDA
2581,NSW,-34.659271,149.295106,MERRILL
2581,NSW,-34.775749,149.169139,OOLONG
2581,NSW,-34.846128,149.521068,WOLLOGORANG
2582,NSW,-34.745475,148.956495,BANGO
2582,NSW,-34.768594,148.452258,BERREMANGRA
2582,NSW,-35.030468,148.888736,BOAMBOLO
2582,NSW,-34.789416,148.637784,BOOKHAM
2582,NSW,-34.7679,148.814699,BOWNING
2582,NSW,-34.976658,148.62331,BURRINJUCK
2582,NSW,-35.022931,148.835379,CAVAN
2582,NSW,-34.896682,148.838622,GOOD HOPE
2582,NSW,-35.033261,148.975562,JEIR
2582,NSW,-34.789989,149.099032,JERRAWA
2582,NSW,-34.602264,148.75403,KANGIARA
2582,NSW,-34.643421,148.851468,LAVERSTOCK
2582,NSW,-34.85035,148.998237,MANTON
2582,NSW,-34.876217,148.954609,MARCHMONT
2582,NSW,-35.128741,148.871684,MULLION
2582,NSW,-34.969552,149.03035,MURRUMBATEMAN
2582,NSW,-34.966986,148.474704,NANANGROE
2582,NSW,-35.026932,148.73001,NARRANGULLEN
2582,NSW,-35.115771,148.673123,WEE JASPER
2582,NSW,-34.895285,148.734991,WOOLGARLO
2582,NSW,-34.84215,148.911228,YASS
2582,NSW,-34.9072,149.096916,YASS RIVER
2583,NSW,-34.084776,149.151361,BIGGA
2583,NSW,-34.328832,149.365499,BINDA
2583,NSW,-34.128707,149.196951,BLANKET FLAT
2583,NSW,-34.456267,149.459764,BROOKLANDS
2583,NSW,-34.478288,149.517073,COTTAWALLA
2583,NSW,-34.22847,149.248832,CROOKED CORNER
2583,NSW,-34.458076,149.470291,CROOKWELL
2583,NSW,-34.210656,149.514502,FULLERTON
2583,NSW,-34.492933,149.365126,GLENERIN
2583,NSW,-34.545474,149.410916,GRABBEN GULLEN
2583,NSW,-33.968531,149.041258,GRABINE
2583,NSW,-33.969537,149.102384,GREENMANTLE
2583,NSW,-34.134055,149.584597,HADLEY
2583,NSW,-34.139923,149.334985,JUNCTION POINT
2583,NSW,-34.272519,149.557291,KEMPTON
2583,NSW,-34.544343,149.460784,KIALLA
2583,NSW,-34.384409,149.541447,LAGGAN
2583,NSW,-34.204084,149.477511,LIMERICK
2583,NSW,-34.238755,149.164632,MULGOWRIE
2583,NSW,-34.435768,149.160245,NARRAWA
2583,NSW,-34.111361,149.427224,PEELWOOD
2583,NSW,-34.367222,149.032412,RUGBY
2583,NSW,-34.274199,149.514461,THALABA
2583,NSW,-34.527736,149.512359,THIRD CREEK
2583,NSW,-34.016464,149.327712,TUENA
2583,NSW,-34.509822,149.292676,WHEEO
2584,NSW,-34.670932,148.628209,BINALONG
2585,NSW,-34.601586,148.556895,GALONG
2586,NSW,-34.438598,148.716326,BOOROWA
2586,NSW,-34.233648,148.85376,FROGMORE
2586,NSW,-34.283533,148.75145,GOBA CREEK
2586,NSW,-34.113363,148.780269,GODFREYS CREEK
2586,NSW,-34.222552,148.758579,KENYU
2586,NSW,-34.272867,148.509953,MURRINGO
2586,NSW,-34.146638,148.96138,REIDS FLAT
2586,NSW,-34.519573,148.907695,RYE PARK
2586,NSW,-34.293284,149.012779,TAYLORS FLAT
2587,NSW,-34.547823,148.370154,AURVILLE
2587,NSW,-34.562125,148.419171,CUNNINGAR
2587,NSW,-34.516257,148.314901,DEMONDRILLE
2587,NSW,-34.642328,148.222238,GARANGULA
2587,NSW,-34.555033,148.369635,HARDEN
2587,NSW,-34.457564,148.363624,KINGSVALE
2587,NSW,-34.662005,148.449415,MCMAHONS REEF
2587,NSW,-34.549329,148.350183,MURRUMBURRAH
2587,NSW,-34.535807,148.236167,NUBBA
2587,NSW,-34.402129,148.331878,PRUNEVALE
2587,NSW,-34.423482,148.24444,WOMBAT
2588,NSW,-34.524319,148.16016,WALLENDBEEN
2590,NSW,-34.762894,147.852565,BETHUNGRA
2590,NSW,-34.639089,148.024671,COOTAMUNDRA
2590,NSW,-34.814798,147.740662,ILLABO
2594,NSW,-34.425659,148.065745,BERTHONG
2594,NSW,-34.121252,147.873721,BRIBBAREE
2594,NSW,-34.121974,148.261083,BULLA CREEK
2594,NSW,-34.287811,148.268425,BURRANGONG
2594,NSW,-34.076913,148.144808,KIKIAMAH
2594,NSW,-34.252818,148.235113,MAIMURU
2594,NSW,-34.316086,148.173499,MEMAGONG
2594,NSW,-34.314943,147.875379,MILVALE
2594,NSW,-34.193245,148.342278,MONTEAGLE
2594,NSW,-34.137462,148.096299,THUDDUNGRA
2594,NSW,-34.254129,147.938225,TUBBUL
2594,NSW,-34.198455,147.937445,WEEDALLION
2594,NSW,-34.31341,148.297921,YOUNG
2611,NSW,-35.560416,148.624957,BIMBERI
2611,NSW,-35.349503,148.724491,BRINDABELLA
2611,NSW,-35.674712,148.729098,COOLEMAN
2618,NSW,-33.431998,148.369936,NANIMA
2618,NSW,-35.107791,149.104756,SPRINGRANGE
2618,NSW,-35.149733,149.005727,WALLAROO
2619,NSW,-35.384458,149.199053,JERRABOMBERRA
2620,NSW,-35.576088,149.227469,BURRA
2620,NSW,-35.365294,149.336975,CARWOOLA
2620,NSW,-35.743398,149.105147,CLEAR RANGE
2620,NSW,-31.472265,152.904109,CRESTWOOD
2620,NSW,-35.362216,149.24946,DODSWORTH
2620,NSW,-35.399692,149.173518,ENVIRONA
2620,NSW,-35.391776,149.230757,GOOGONG
2620,NSW,-35.349539,149.255909,GREENLEIGH
2620,NSW,-35.127745,149.20979,GUNDAROO
2620,NSW,-35.362899,149.216388,KARABAR
2620,NSW,-35.356585,149.209058,LETCHWORTH
2620,NSW,-33.94239,150.865056,MICHELAGO
2620,NSW,-35.354443,149.232083,QUEANBEYAN
2620,NSW,-35.342808,149.244392,QUEANBEYAN EAST
2620,NSW,-35.358298,149.228993,QUEANBEYAN WEST
2620,NSW,-35.512227,149.16269,ROYALLA
2620,NSW,-35.161199,149.25297,SUTTON
2620,NSW,-34.058994,150.835136,THE ANGLE
2620,NSW,-35.342878,149.264338,THE RIDGEWAY
2620,NSW,-35.734435,149.285544,TINDERRY
2620,NSW,-28.227215,153.535809,TRALEE
2620,NSW,-35.588233,149.311818,URILA
2620,NSW,-31.713914,148.660146,WAMBOIN
2620,NSW,-35.575036,149.187254,WILLIAMSDALE
2620,NSW,-35.41717,149.265202,YARROW
2621,NSW,-35.805448,149.42833,ANEMBO
2621,NSW,-35.256083,149.440417,BUNGENDORE
2621,NSW,-35.179788,149.345703,BYWONG
2621,NSW,-35.427761,149.494574,FORBES CREEK
2621,NSW,-35.413703,149.449817,HOSKINSTOWN
2621,NSW,-35.470922,149.362232,PRIMROSE VALLEY
2621,NSW,-35.470142,149.509869,ROSSI
2622,NSW,-35.64693,149.812149,ARALUEN
2622,NSW,-35.628549,149.804609,ARALUEN NORTH
2622,NSW,-35.344316,149.940738,BACK CREEK
2622,NSW,-35.572682,149.666842,BALLALABA
2622,NSW,-35.509154,149.686519,BENDOURA
2622,NSW,-35.672833,149.682874,BERLANG
2622,NSW,-35.436417,149.666636,BOMBAY
2622,NSW,-35.142889,149.661589,BORO
2622,NSW,-35.437701,149.800868,BRAIDWOOD
2622,NSW,-35.444285,149.966099,BUDAWANG
2622,NSW,-35.007703,150.147642,BULEE
2622,NSW,-35.369064,149.996471,CHARLEYS FOREST
2622,NSW,-35.039519,150.096388,COOLUMBURRA
2622,NSW,-35.180439,150.066218,CORANG
2622,NSW,-35.342313,149.868942,DURRAN DURRA
2622,NSW,-35.12857,150.11099,ENDRICK
2622,NSW,-35.50848,149.666101,FARRINGDON
2622,NSW,-35.758795,149.63818,GUNDILLION
2622,NSW,-35.557947,149.58352,HAROLDS CROSS
2622,NSW,-35.814656,149.55865,HEREFORD HALL
2622,NSW,-35.529644,149.79821,JEMBAICUMBENE
2622,NSW,-35.689205,149.588339,JERRABATTGULLA
2622,NSW,-35.894745,149.596485,JINDEN
2622,NSW,-35.691743,149.423278,JINGERA
2622,NSW,-35.66411,149.527298,KINDERVALE
2622,NSW,-35.822331,149.630348,KRAWARREE
2622,NSW,-35.305951,149.766151,LARBERT
2622,NSW,-35.5706,149.738897,MAJORS CREEK
2622,NSW,-35.296007,149.676895,MANAR
2622,NSW,-35.277266,149.896924,MARLOWE
2622,NSW,-35.729469,149.896222,MERRICUMBENE
2622,NSW,-35.55029,149.899619,MONGA
2622,NSW,-35.422218,149.922833,MONGARLOWE
2622,NSW,-35.26821,149.612194,MULLOON
2622,NSW,-35.557944,150.017866,MURRENGENBURG
2622,NSW,-35.730751,149.79214,NERINGLA
2622,NSW,-35.113182,150.088704,NERRIGA
2622,NSW,-35.480567,149.922942,NORTHANGERA
2622,NSW,-35.140146,149.959164,OALLEN
2622,NSW,-35.42774,149.568117,PALERANG
2622,NSW,-35.589709,149.845446,REIDSDALE
2622,NSW,-35.081919,150.22494,SASSAFRAS
2622,NSW,-35.936661,149.581007,SNOWBALL
2622,NSW,-35.048824,150.235762,ST GEORGE
2622,NSW,-35.112531,150.323224,TIANJARA
2622,NSW,-35.250558,149.980278,TOMBOYE
2622,NSW,-34.960012,150.085034,TOUGA
2622,NSW,-35.314647,149.72126,WARRI
2622,NSW,-35.242018,150.02645,WOG WOG
2622,NSW,-35.774689,149.675965,WYANBENE
2623,NSW,-35.552827,149.445083,CAPTAINS FLAT
2624,NSW,-36.180818,148.441281,KOSCIUSZKO
2624,NSW,-36.409836,148.404294,PERISHER VALLEY
2625,NSW,-36.50661,148.301005,THREDBO
2625,NSW,-36.50661,148.301005,THREDBO VILLAGE
2626,NSW,-35.959129,149.150191,BREDBO
2626,NSW,-35.861268,149.13088,BUMBALONG
2626,NSW,-35.861015,149.158071,COLINTON
2627,NSW,-36.441153,148.511421,CRACKENBACK
2627,NSW,-36.401823,148.652518,EAST JINDABYNE
2627,NSW,-36.574794,148.485067,GROSSES PLAIN
2627,NSW,-36.242012,148.545978,GUNGARLIN
2627,NSW,-33.796292,151.272681,HILL TOP
2627,NSW,-36.624836,148.507059,INGEBIRAH
2627,NSW,-36.415074,148.618871,JINDABYNE
2627,NSW,-36.334764,148.636658,KALKITE
2627,NSW,-36.494333,148.551912,MOONBAH
2627,NSW,-36.702108,148.249475,PILOT WILDERNESS
2628,NSW,-36.438997,148.701689,AVONSIDE
2628,NSW,-36.539348,148.746418,BELOKA
2628,NSW,-36.36953,148.830045,BERRIDALE
2628,NSW,-36.103116,148.652752,BRAEMAR
2628,NSW,-36.846098,148.429585,BYADBO WILDERNESS
2628,NSW,-36.257027,148.879996,COOTRALANTRA
2628,NSW,-36.502267,148.834562,DALGETY
2628,NSW,-36.140581,148.634191,EUCUMBENE
2628,NSW,-36.226853,148.672685,EUCUMBENE COVE
2628,NSW,-36.185489,148.632997,NIMMO
2628,NSW,-36.636685,148.817931,NUMBLA VALE
2628,NSW,-36.646591,148.646819,PAUPONG
2628,NSW,-36.226837,148.673031,ROCKY PLAIN
2628,NSW,-36.154191,148.565367,SNOWY PLAINS
2629,NSW,-35.997349,148.769744,ADAMINABY
2629,NSW,-35.999196,148.664848,ANGLERS REACH
2629,NSW,-35.978989,148.841015,BOLARO
2629,NSW,-35.939511,148.385746,CABRAMURRA
2629,NSW,-35.688852,148.550615,LONG PLAIN
2629,NSW,-36.029411,148.701954,OLD ADAMINABY
2629,NSW,-35.942898,148.62841,PROVIDENCE PORTAL
2629,NSW,-35.790897,148.665701,TANTANGARA
2629,NSW,-35.822302,148.809946,YAOUK
2630,NSW,-36.367368,148.945534,ARABLE
2630,NSW,-36.076239,149.531732,BADJA
2630,NSW,-36.009878,149.145822,BILLILINGRA
2630,NSW,-36.180676,149.10666,BINJURA
2630,NSW,-36.486151,148.992917,BOBUNDARA
2630,NSW,-36.181563,148.764404,BUCKENDERRA
2630,NSW,-36.64944,149.002848,BUNGARBY
2630,NSW,-36.16963,149.153753,BUNYAN
2630,NSW,-36.254154,149.309474,CARLAMINDA
2630,NSW,-36.072585,149.159951,CHAKOLA
2630,NSW,-36.248127,148.949925,COOLRINGDON
2630,NSW,-36.236579,149.125456,COOMA
2630,NSW,-36.219587,149.131404,COOMA NORTH
2630,NSW,-36.190509,149.458677,COUNTEGANY
2630,NSW,-36.204435,149.034048,DAIRYMANS PLAINS
2630,NSW,-36.34927,149.28558,DANGELONG
2630,NSW,-36.102972,148.899096,DRY PLAIN
2630,NSW,-36.157553,148.844593,FRYING PAN
2630,NSW,-36.195004,149.256904,GLEN FERGUS
2630,NSW,-36.588422,148.941209,IRONMUNGY
2630,NSW,-35.885731,149.358866,JERANGLE
2630,NSW,-36.740918,148.904734,JIMENBUEN
2630,NSW,-36.541824,148.968015,MAFFRA
2630,NSW,-36.24231,149.180558,MIDDLE FLAT
2630,NSW,-36.216412,148.809771,MIDDLINGBANK
2630,NSW,-36.074246,149.068914,MURRUMBUCCA
2630,NSW,-36.427599,149.123033,MYALLA
2630,NSW,-36.177223,149.340668,NUMERALLA
2630,NSW,-36.093615,149.372138,PEAK VIEW
2630,NSW,-36.242939,149.062079,PINE VALLEY
2630,NSW,-36.239517,149.152117,POLO FLAT
2630,NSW,-36.189498,148.892937,RHINE FALLS
2630,NSW,-36.348444,149.211761,ROCK FLAT
2630,NSW,-36.124127,149.257968,ROSE VALLEY
2630,NSW,-35.933274,148.957847,SHANNONS FLAT
2630,NSW,-36.542351,149.076874,SPRINGFIELD
2630,NSW,-36.34749,149.065485,THE BROTHERS
2630,NSW,-36.27041,149.486847,TUROSS
2630,NSW,-36.207892,148.946956,WAMBROOK
2631,NSW,-36.739931,149.261211,ANDO
2631,NSW,-36.607736,149.123391,BOCO
2631,NSW,-36.762864,149.372004,CREEWAH
2631,NSW,-36.677158,149.381171,GLEN ALLEN
2631,NSW,-36.500889,149.428699,GREENLANDS
2631,NSW,-36.640048,149.288248,HOLTS FLAT
2631,NSW,-36.32455,149.502285,KYBEYAN
2631,NSW,-36.665121,149.184806,MOUNT COOPER
2631,NSW,-36.518225,149.280424,NIMMITABEL
2631,NSW,-36.602349,149.352328,STEEPLE FLAT
2631,NSW,-36.513601,149.339186,WINIFRED
2632,NSW,-36.815805,149.283408,BIBBENLUKE
2632,NSW,-36.909544,149.242198,BOMBALA
2632,NSW,-37.119454,149.173088,BONDI FOREST
2632,NSW,-36.797861,149.203029,BUKALONG
2632,NSW,-36.877712,149.114802,CAMBALONG
2632,NSW,-36.843699,149.388335,CATHCART
2632,NSW,-36.864492,149.328529,COOLUMBOOKA
2632,NSW,-37.071027,149.049329,CRAIGIE
2632,NSW,-36.747228,149.152418,GUNNINGRAH
2632,NSW,-36.922767,149.162853,LORDS HILL
2632,NSW,-36.81874,149.042621,MERRIANGAAH
2632,NSW,-37.055378,149.170141,MILA
2632,NSW,-36.848551,149.535499,MOUNT DARRAGH
2632,NSW,-37.030697,149.307993,PADDYS FLAT
2632,NSW,-36.834825,149.120031,PALARANG
2632,NSW,-36.905988,149.03387,QUIDONG
2632,NSW,-37.139224,149.31633,ROCKTON
2632,NSW,-36.936628,149.239513,ROSEMEATH
2633,NSW,-36.933875,148.826148,CORROWONG
2633,NSW,-37.044028,148.941735,DELEGATE
2633,NSW,-36.903034,148.929961,TOMBONG
2640,NSW,-36.082137,146.910174,ALBURY
2640,NSW,-36.005507,146.727509,BUNGOWANNAH
2640,NSW,-36.075617,146.929105,EAST ALBURY
2640,NSW,-36.023864,146.987373,ETTAMOGAH
2640,NSW,-36.055261,146.912777,GLENROY
2640,NSW,-36.101584,147.036487,LAKE HUME VILLAGE
2640,NSW,-35.920784,146.670153,MOORWATHA
2640,NSW,-36.062952,146.931552,NORTH ALBURY
2640,NSW,-35.944829,147.849724,OURNIE
2640,NSW,-36.097002,146.915213,SOUTH ALBURY
2640,NSW,-36.063828,146.844998,SPLITTERS CREEK
2640,NSW,-35.98027,147.000325,TABLE TOP
2640,NSW,-35.958207,147.558379,TALMALMO
2640,NSW,-36.044475,146.989961,THURGOONA
2640,NSW,-36.073344,146.890443,WEST ALBURY
2640,NSW,-36.069726,147.013164,WIRLINGA
2640,NSW,-35.997177,147.265503,WYMAH
2641,NSW,-36.037497,146.919729,HAMILTON VALLEY
2641,NSW,-36.050577,146.933346,LAVINGTON
2641,NSW,-36.033316,146.94484,SPRINGDALE HEIGHTS
2642,NSW,-35.437209,146.439875,BIDGEEMIA
2642,NSW,-35.822589,146.680117,BROCKLESBY
2642,NSW,-35.835429,146.802861,BURRUMBUTTOCK
2642,NSW,-36.389084,148.182153,GEEHI
2642,NSW,-35.834294,146.994255,GEROGERY
2642,NSW,-35.905226,146.910578,GLENELLEN
2642,NSW,-36.062257,148.036079,GREG GREG
2642,NSW,-36.266036,148.045157,INDI
2642,NSW,-36.039093,148.309215,JAGUMBA
2642,NSW,-36.161658,148.314032,JAGUNGAL WILDERNESS
2642,NSW,-35.950071,146.885946,JINDERA
2642,NSW,-35.92561,147.69994,JINGELLIC
2642,NSW,-36.218087,148.129398,KHANCOBAN
2642,NSW,-36.46569,148.148739,MURRAY GORGE
2642,NSW,-35.593047,146.577718,RAND
2642,NSW,-35.97108,148.052595,TOOMA
2642,NSW,-35.690162,146.72127,WALBUNDRIE
2642,NSW,-36.013749,147.961586,WELAREGANG
2642,NSW,-35.387447,147.061231,YERONG CREEK
2643,NSW,-35.958568,146.60586,HOWLONG
2644,NSW,-35.964984,147.130856,BOWNA
2644,NSW,-35.735984,147.699528,COPPABELLA
2644,NSW,-35.729414,147.309788,HOLBROOK
2644,NSW,-35.798556,147.639449,LANKEYS CREEK
2644,NSW,-35.587981,147.529705,LITTLE BILLABONG
2644,NSW,-35.798189,147.164883,MOUNTAIN CREEK
2644,NSW,-35.87712,147.180565,MULLENGANDRA
2644,NSW,-35.762211,147.415611,WANTAGONG
2644,NSW,-35.832854,147.247561,WOOMARGAMA
2645,NSW,-35.129938,146.125254,COONONG
2645,NSW,-35.329447,146.265684,URANA
2645,NSW,-35.15918,146.501247,YULUMA
2646,NSW,-35.845724,146.518358,BALLDALE
2646,NSW,-35.75917,146.131217,BULL PLAIN
2646,NSW,-35.857846,146.371386,BURAJA
2646,NSW,-35.715813,146.223548,COADS TANK
2646,NSW,-36.020152,146.211992,COLLENDINA
2646,NSW,-35.729292,146.342168,COREEN
2646,NSW,-35.997952,146.391214,COROWA
2646,NSW,-35.64762,146.306628,DAYSDALE
2646,NSW,-35.799435,146.575225,GOOMBARGANA
2646,NSW,-35.89661,146.436504,HOPEFIELD
2646,NSW,-35.842556,146.365642,LOWESDALE
2646,NSW,-35.511323,145.989105,NYORA
2646,NSW,-35.557882,146.167771,OAKLANDS
2646,NSW,-35.929602,146.29433,REDLANDS
2646,NSW,-35.812497,146.132863,RENNIE
2646,NSW,-35.843151,146.243504,RINGWOOD
2646,NSW,-35.703756,146.150243,SANGER
2646,NSW,-35.734786,146.049317,SAVERNAKE
2647,NSW,-35.954159,145.963942,MULWALA
2648,NSW,-34.152621,142.090252,BOEILL CREEK
2648,NSW,-34.006404,141.115301,CAL LAL
2648,NSW,-34.09281,141.965558,CURLWAA
2648,NSW,-34.138711,142.162958,MOURQUONG
2648,NSW,-33.824751,142.155568,PALINYEWAH
2648,NSW,-33.279915,143.182337,PAN BAN
2648,NSW,-34.020625,141.894926,POMONA
2648,NSW,-33.386995,142.570537,POONCARIE
2648,NSW,-34.010922,141.542087,RUFUS RIVER
2648,NSW,-33.405433,141.35451,SCOTIA
2648,NSW,-34.106868,141.919215,WENTWORTH
2649,NSW,-35.60039,148.0931,LAUREL HILL
2649,NSW,-35.805164,148.220404,NURENMERENMONG
2650,NSW,-35.161474,147.512382,ALFREDTOWN
2650,NSW,-35.12318,147.329956,ASHMONT
2650,NSW,-35.116803,147.053164,BELFRAYDEN
2650,NSW,-34.715862,147.25704,BERRY JERRY
2650,NSW,-35.326669,147.43227,BIG SPRINGS
2650,NSW,-35.072722,147.410611,BOMEN
2650,NSW,-35.356567,147.557002,BOOK BOOK
2650,NSW,-35.074014,147.365426,BOOROOMA
2650,NSW,-35.171605,147.692709,BORAMBOLA
2650,NSW,-35.150342,147.355213,BOURKELANDS
2650,NSW,-35.001237,147.413057,BRUCEDALE
2650,NSW,-35.070309,146.963014,BULGARY
2650,NSW,-35.418993,147.351011,BURRANDANA
2650,NSW,-35.578722,147.717144,CARABOST
2650,NSW,-35.069754,147.389575,CARTWRIGHTS HILL
2650,NSW,-35.071845,147.11146,COLLINGULLIE
2650,NSW,-35.558522,147.232617,COOKARDINIA
2650,NSW,-35.010665,147.057633,CURRAWANANNA
2650,NSW,-35.015097,147.073075,CURRAWARNA
2650,NSW,-34.976629,147.344314,DOWNSIDE
2650,NSW,-35.120886,147.382993,EAST WAGGA WAGGA
2650,NSW,-35.068165,147.353408,ESTELLA
2650,NSW,-35.059159,147.190921,EUBERTA
2650,NSW,-35.233266,147.33784,GELSTON PARK
2650,NSW,-35.13891,147.334699,GLENFIELD PARK
2650,NSW,-35.066598,147.32005,GOBBAGOMBALIN
2650,NSW,-35.229449,147.422814,GREGADOO
2650,NSW,-34.969758,147.566468,HAREFIELD
2650,NSW,-35.043233,147.349886,HILLGROVE
2650,NSW,-35.135247,147.376284,KOORINGAL
2650,NSW,-35.458705,147.615542,KYEAMBA
2650,NSW,-35.166085,147.381816,LAKE ALBERT
2650,NSW,-35.14755,147.335216,LLOYD
2650,NSW,-35.297673,147.335189,MAXWELL
2650,NSW,-35.122246,147.318106,MOORONG
2650,NSW,-35.133028,147.358403,MOUNT AUSTIN
2650,NSW,-35.097097,147.379424,NORTH WAGGA WAGGA
2650,NSW,-35.491891,147.859945,OBERNE CREEK
2650,NSW,-35.099147,147.598058,OURA
2650,NSW,-35.441305,147.382253,PULLETOP
2650,NSW,-35.198139,147.326776,ROWAN
2650,NSW,-35.111163,147.287126,SAN ISIDORE
2650,NSW,-35.120883,147.355477,SOUTH WAGGA WAGGA
2650,NSW,-35.169517,147.334074,SPRINGVALE
2650,NSW,-35.153335,147.365282,TATTON
2650,NSW,-33.486146,150.147653,THE GAP
2650,NSW,-35.147915,147.349979,TOLLAND
2650,NSW,-35.131926,147.35864,TURVEY PARK
2650,NSW,-35.109861,147.370515,WAGGA WAGGA
2650,NSW,-35.120883,147.355477,WAGGA WAGGA SOUTH
2650,NSW,-34.966946,147.443503,WALLACETOWN
2650,NSW,-35.042064,147.752829,WANTABADGERY
2650,NSW,-35.5605,147.908455,WESTDALE
2650,NSW,-35.106865,147.214352,YARRAGUNDRY
2650,NSW,-34.927515,147.465053,YATHELLA
2651,NSW,-32.707981,151.55001,FOREST HILL
2652,NSW,-34.039439,146.030172,BOORGA
2652,NSW,-35.106183,146.61426,BOREE CREEK
2652,NSW,-35.006426,146.893574,GALORE
2652,NSW,-33.983547,145.708082,GOOLGOWI
2652,NSW,-34.73818,146.781265,GRONG GRONG
2652,NSW,-35.123768,147.421169,GUMLY GUMLY
2652,NSW,-35.483054,147.764179,HUMULA
2652,NSW,-35.207801,147.513984,LADYSMITH
2652,NSW,-35.375169,147.253056,MANGOPLAH
2652,NSW,-34.823698,147.350199,MARRAR
2652,NSW,-34.767836,146.919333,MATONG
2652,NSW,-33.820291,145.622346,MERRIWAGGA
2652,NSW,-34.718734,147.395919,MURRULEBALE
2652,NSW,-34.836391,147.514786,OLD JUNEE
2652,NSW,-35.67475,147.864041,ROSEWOOD
2652,NSW,-34.105646,145.847824,TABBITA
2652,NSW,-35.27561,147.738748,TARCUTTA
2652,NSW,-35.194776,147.243051,URANQUINTY
2653,NSW,-35.829468,148.068724,BURRA
2653,NSW,-35.687207,148.041856,COURABYRA
2653,NSW,-35.751601,147.942916,GLENROY
2653,NSW,-35.799191,147.937205,MANNUS
2653,NSW,-35.911163,148.095771,MARAGLE
2653,NSW,-35.87911,147.848164,MUNDEROO
2653,NSW,-35.810372,148.177373,PADDYS RIVER
2653,NSW,-35.622554,147.939906,TARADALE
2653,NSW,-35.777459,148.012861,TUMBARUMBA
2653,NSW,-35.660245,148.056296,WILLIGOBUNG
2655,NSW,-35.319006,147.189768,BIRDLIP
2655,NSW,-35.267046,146.926513,FRENCH PARK
2655,NSW,-35.33785,147.073563,KUBURA
2655,NSW,-35.268365,147.114843,THE ROCK
2655,NSW,-35.187423,146.97431,TOOTOOL
2656,NSW,-35.124957,147.001238,BROOKDALE
2656,NSW,-35.139998,146.7186,FARGUNYAH
2656,NSW,-35.221085,146.716343,LOCKHART
2656,NSW,-35.26049,146.841971,MILBRULONG
2656,NSW,-35.366132,146.780495,OSBORNE
2656,NSW,-35.432979,146.618983,URANGELINE
2656,NSW,-35.482878,146.694289,URANGELINE EAST
2658,NSW,-35.43665,146.989498,GRUBBEN
2658,NSW,-35.517186,147.035781,HENTY
2658,NSW,-35.493857,146.871898,MUNYABLA
2658,NSW,-35.467017,146.797165,PLEASANT HILLS
2658,NSW,-35.563496,146.866121,RYAN
2659,NSW,-35.604129,146.791693,ALMA PARK
2659,NSW,-35.766734,146.901019,WALLA WALLA
2660,NSW,-35.670726,146.999996,CARNSDALE
2660,NSW,-35.667766,147.03717,CULCAIRN
2660,NSW,-35.659128,147.120414,MORVEN
2661,NSW,-35.14779,147.295748,KAPOOKA
2663,NSW,-35.149379,145.978867,BUNDURE
2663,NSW,-34.950316,147.855837,COOBA
2663,NSW,-34.599476,147.011298,COWABBIE
2663,NSW,-34.650984,147.541882,ERIN VALE
2663,NSW,-34.944956,147.767675,EURONGILLY
2663,NSW,-34.870998,147.584679,JUNEE
2663,NSW,-34.569142,146.680712,LANDERVALE
2663,NSW,-34.841094,147.652553,MARINNA
2663,NSW,-34.930582,147.697782,WANTIOOL
